"seqnames","start","end","width","strand","name"
"3",82319171,82320279,1109,"*","ENSG00000241367.1"
"3",82806514,82808021,1508,"*","ENSG00000241095.1"
"3",83384444,83437728,53285,"*","ENSG00000288004.1"
"3",83924156,83937031,12876,"*","ENSG00000286567.1"
"3",83937044,83938236,1193,"*","ENSG00000242195.1"
"3",83953638,84051419,97782,"*","ENSG00000287158.1"
"3",84638404,84881924,243521,"*","ENSG00000242641.6"
"3",84691680,84692591,912,"*","ENSG00000241776.1"
"3",84881983,84893379,11397,"*","ENSG00000242339.2"
"3",84940618,84947061,6444,"*","ENSG00000287273.1"
"3",84958980,86074429,1115450,"*","ENSG00000175161.13"
"3",85385709,85385792,84,"*","ENSG00000264084.1"
"3",85799986,85828050,28065,"*","ENSG00000241648.1"
"3",85992182,86028007,35826,"*","ENSG00000239519.1"
"3",86012560,86015120,2561,"*","ENSG00000243915.1"
"3",86125215,86125287,73,"*","ENSG00000201410.1"
"3",86235320,86235424,105,"*","ENSG00000251773.1"
"3",86258935,86267424,8490,"*","ENSG00000239767.2"
"3",86362131,86362474,344,"*","ENSG00000222934.1"
"3",86481942,86496996,15055,"*","ENSG00000241328.1"
"3",86816739,86817036,298,"*","ENSG00000277746.1"
"3",86876387,86991149,114763,"*","ENSG00000206538.9"
"3",87051191,87052738,1548,"*","ENSG00000241293.1"
"3",87089128,87158363,69236,"*","ENSG00000281392.2"
"3",87226188,87226277,90,"*","ENSG00000264119.1"
"3",87227270,87255556,28287,"*","ENSG00000083937.9"
"3",87259403,87276584,17182,"*","ENSG00000064835.11"
"3",87323267,87324723,1457,"*","ENSG00000239829.1"
"3",87594837,87595376,540,"*","ENSG00000240902.1"
"3",87630300,87631619,1320,"*","ENSG00000240255.1"
"3",87641411,87793629,152219,"*","ENSG00000239572.3"
"3",87742542,87742649,108,"*","ENSG00000200703.1"
"3",87910219,87910345,127,"*","ENSG00000221059.1"
"3",87990695,87993835,3141,"*","ENSG00000179097.5"
"3",88051943,88149885,97943,"*","ENSG00000163320.11"
"3",88059254,88144664,85411,"*","ENSG00000175105.7"
"3",88095407,88095968,562,"*","ENSG00000241535.1"
"3",88149958,88168729,18772,"*","ENSG00000179021.10"
"3",88317155,88319022,1868,"*","ENSG00000242159.1"
"3",88338415,88467594,129180,"*","ENSG00000283434.2"
"3",88431190,88431309,120,"*","ENSG00000207316.1"
"3",88601060,88601402,343,"*","ENSG00000242365.1"
"3",88948141,88950928,2788,"*","ENSG00000242705.1"
"3",89047441,89048434,994,"*","ENSG00000241861.2"
"3",89107620,89482134,374515,"*","ENSG00000044524.11"
"3",89283015,89314604,31590,"*","ENSG00000285780.2"
"3",89587885,89588570,686,"*","ENSG00000240951.1"
"3",89588713,89590097,1385,"*","ENSG00000240309.1"
"3",90030283,90030495,213,"*","ENSG00000212598.2"
"3",90184633,90184733,101,"*","ENSG00000222490.1"
"3",90202315,90257415,55101,"*","ENSG00000189002.10"
"3",90261413,90261708,296,"*","ENSG00000271024.1"
"3",91356754,91356914,161,"*","ENSG00000283367.1"
"3",91374235,91513775,139541,"*","ENSG00000283544.1"
"3",93843763,93843862,100,"*","ENSG00000251727.1"
"3",93873032,93980003,106972,"*","ENSG00000184500.15"
"3",93967925,93968020,96,"*","ENSG00000201339.1"
"3",93977028,93977135,108,"*","ENSG00000200366.1"
"3",93980138,94055678,75541,"*","ENSG00000169379.16"
"3",93988633,93988946,314,"*","ENSG00000239614.1"
"3",94014364,94028597,14234,"*","ENSG00000178750.3"
"3",94047835,94063389,15555,"*","ENSG00000178700.8"
"3",94062979,94131832,68854,"*","ENSG00000178694.10"
"3",94075911,94077175,1265,"*","ENSG00000242457.1"
"3",94506765,94507620,856,"*","ENSG00000178660.6"
"3",94935759,94936120,362,"*","ENSG00000242911.1"
"3",94937085,94938024,940,"*","ENSG00000234629.1"
"3",94937979,95168351,230373,"*","ENSG00000239589.7"
"3",95171919,95172377,459,"*","ENSG00000244048.1"
"3",95654422,95683193,28772,"*","ENSG00000244681.1"
"3",95916725,95919552,2828,"*","ENSG00000286516.1"
"3",96244731,96245335,605,"*","ENSG00000271671.1"
"3",96349553,96350939,1387,"*","ENSG00000243547.1"
"3",96359963,96360039,77,"*","ENSG00000278103.1"
"3",96566356,96567103,748,"*","ENSG00000241815.1"
"3",96608813,96608917,105,"*","ENSG00000199286.1"
"3",96617187,96618236,1050,"*","ENSG00000269028.3"
"3",96619303,96619831,529,"*","ENSG00000218754.4"
"3",96753184,96754671,1488,"*","ENSG00000241018.1"
"3",96776944,96777683,740,"*","ENSG00000176243.9"
"3",96810837,96814407,3571,"*","ENSG00000286447.1"
"3",96814580,97752460,937881,"*","ENSG00000080224.17"
"3",97481176,97481506,331,"*","ENSG00000251172.1"
"3",97759522,97761532,2011,"*","ENSG00000261292.2"
"3",97764520,97801229,36710,"*","ENSG00000113966.10"
"3",97800732,97821884,21153,"*","ENSG00000282527.1"
"3",97822010,97944984,122975,"*","ENSG00000080200.10"
"3",97836985,97874691,37707,"*","ENSG00000279658.1"
"3",97941817,97972457,30641,"*","ENSG00000170854.18"
"3",97973011,97975056,2046,"*","ENSG00000285614.1"
"3",97986672,98035304,48633,"*","ENSG00000183185.9"
"3",98053373,98053739,367,"*","ENSG00000250750.1"
"3",98064471,98065396,926,"*","ENSG00000213439.3"
"3",98087172,98088102,931,"*","ENSG00000196578.4"
"3",98099907,98148134,48228,"*","ENSG00000249225.1"
"3",98100792,98105672,4881,"*","ENSG00000251090.2"
"3",98119190,98119731,542,"*","ENSG00000248365.3"
"3",98130720,98138548,7829,"*","ENSG00000231192.2"
"3",98147478,98156614,9137,"*","ENSG00000236032.3"
"3",98166695,98169774,3080,"*","ENSG00000233412.5"
"3",98197210,98198138,929,"*","ENSG00000249321.1"
"3",98207422,98208341,920,"*","ENSG00000249975.1"
"3",98222043,98222966,924,"*","ENSG00000248507.1"
"3",98233650,98457898,224249,"*","ENSG00000251088.1"
"3",98238351,98239281,931,"*","ENSG00000187900.4"
"3",98263251,98265356,2106,"*","ENSG00000230301.6"
"3",98282887,98283832,946,"*","ENSG00000197938.5"
"3",98306751,98312843,6093,"*","ENSG00000232535.2"
"3",98353853,98354819,967,"*","ENSG00000196098.2"
"3",98390665,98391631,967,"*","ENSG00000206536.1"
"3",98434033,98434847,815,"*","ENSG00000244653.1"
"3",98463200,98472924,9725,"*","ENSG00000232382.2"
"3",98497603,98498663,1061,"*","ENSG00000231861.2"
"3",98497911,98523066,25156,"*","ENSG00000080822.17"
"3",98521132,98585498,64367,"*","ENSG00000285635.1"
"3",98522569,98525334,2766,"*","ENSG00000248839.1"
"3",98525060,98525274,215,"*","ENSG00000250562.1"
"3",98531977,98534681,2705,"*","ENSG00000154165.5"
"3",98573060,98578231,5172,"*","ENSG00000286602.1"
"3",98579445,98593648,14204,"*","ENSG00000080819.9"
"3",98620064,98620618,555,"*","ENSG00000240827.1"
"3",98657801,98660570,2770,"*","ENSG00000244153.1"
"3",98706235,98732757,26523,"*","ENSG00000239445.6"
"3",98732235,98821201,88967,"*","ENSG00000064225.12"
"3",98782187,98783193,1007,"*","ENSG00000249274.1"
"3",98795940,98901695,105756,"*","ENSG00000057019.16"
"3",98804977,98805084,108,"*","ENSG00000206712.1"
"3",98902423,99018562,116140,"*","ENSG00000239462.1"
"3",98908458,98908564,107,"*","ENSG00000207331.1"
"3",98981057,98983096,2040,"*","ENSG00000240476.1"
"3",98987386,98987449,64,"*","ENSG00000275108.1"
"3",99215223,99216266,1044,"*","ENSG00000241305.1"
"3",99326376,99326552,177,"*","ENSG00000240572.1"
"3",99500346,99505508,5163,"*","ENSG00000243296.1"
"3",99507186,99529985,22800,"*","ENSG00000243089.2"
"3",99598063,99637308,39246,"*","ENSG00000244464.2"
"3",99638474,99799226,160753,"*","ENSG00000144810.16"
"3",99802698,99806058,3361,"*","ENSG00000273374.1"
"3",99817836,100181732,363897,"*","ENSG00000184220.12"
"3",99830140,100114513,284374,"*","ENSG00000168386.18"
"3",99964313,99964398,86,"*","ENSG00000264897.1"
"3",100132902,100260264,127363,"*","ENSG00000287378.1"
"3",100185686,100211766,26081,"*","ENSG00000235156.5"
"3",100221267,100223858,2592,"*","ENSG00000277000.1"
"3",100225373,100226073,701,"*","ENSG00000243974.1"
"3",100260991,100325251,64261,"*","ENSG00000036054.13"
"3",100334738,100361635,26898,"*","ENSG00000114021.12"
"3",100363430,100401089,37660,"*","ENSG00000154174.8"
"3",100401531,100456319,54789,"*","ENSG00000206535.8"
"3",100492618,100577444,84827,"*","ENSG00000181458.10"
"3",100609600,100695479,85880,"*","ENSG00000144820.8"
"3",100646120,100646197,78,"*","ENSG00000252989.1"
"3",100665049,100665476,428,"*","ENSG00000243495.1"
"3",100709330,100748964,39635,"*","ENSG00000114354.14"
"3",100749155,100993515,244361,"*","ENSG00000154175.17"
"3",100910974,100912175,1202,"*","ENSG00000213431.4"
"3",100952626,100952733,108,"*","ENSG00000201642.1"
"3",101163093,101163986,894,"*","ENSG00000242573.1"
"3",101222545,101320575,98031,"*","ENSG00000081148.12"
"3",101324204,101513241,189038,"*","ENSG00000138468.16"
"3",101357291,101359242,1952,"*","ENSG00000241738.1"
"3",101414227,101414633,407,"*","ENSG00000232830.5"
"3",101457240,101457732,493,"*","ENSG00000282978.1"
"3",101458529,101458626,98,"*","ENSG00000201554.1"
"3",101521890,101522979,1090,"*","ENSG00000175841.8"
"3",101561867,101566446,4580,"*","ENSG00000174173.7"
"3",101574179,101594465,20287,"*","ENSG00000081154.12"
"3",101576488,101576947,460,"*","ENSG00000242299.1"
"3",101599242,101599644,403,"*","ENSG00000243396.1"
"3",101615825,101615928,104,"*","ENSG00000252348.1"
"3",101628309,101628406,98,"*","ENSG00000212319.1"
"3",101647420,101647522,103,"*","ENSG00000201511.1"
"3",101648888,101677132,28245,"*","ENSG00000066422.5"
"3",101662059,101662164,106,"*","ENSG00000201121.1"
"3",101676474,101679217,2744,"*","ENSG00000256628.3"
"3",101681090,101686718,5629,"*","ENSG00000114391.13"
"3",101686826,101700926,14101,"*","ENSG00000286699.1"
"3",101712471,101713191,721,"*","ENSG00000244119.1"
"3",101724592,101770562,45971,"*","ENSG00000182504.11"
"3",101779201,101828231,49031,"*","ENSG00000144815.16"
"3",101823792,101824998,1207,"*","ENSG00000249474.1"
"3",101827990,101861022,33033,"*","ENSG00000144802.11"
"3",101878332,101925726,47395,"*","ENSG00000287682.1"
"3",101940858,101997926,57069,"*","ENSG00000214407.3"
"3",101955076,101955185,110,"*","ENSG00000202177.1"
"3",101960357,101997926,37570,"*","ENSG00000241280.1"
"3",102099243,102479841,380599,"*","ENSG00000170044.8"
"3",102621060,102673986,52927,"*","ENSG00000241754.2"
"3",102755063,102755170,108,"*","ENSG00000201065.1"
"3",103159959,103160124,166,"*","ENSG00000201922.1"
"3",103240986,103241230,245,"*","ENSG00000236691.3"
"3",103524032,103524116,85,"*","ENSG00000265328.1"
"3",103538634,103540487,1854,"*","ENSG00000240107.1"
"3",103630660,103630912,253,"*","ENSG00000243195.1"
"3",104063038,104063582,545,"*","ENSG00000214405.3"
"3",104502699,104503266,568,"*","ENSG00000243635.1"
"3",105366908,105576900,209993,"*","ENSG00000170017.12"
"3",105655460,105869552,214093,"*","ENSG00000114423.22"
"3",106160416,106224375,63960,"*","ENSG00000287421.1"
"3",106325736,106326293,558,"*","ENSG00000244652.1"
"3",106367978,106427977,60000,"*","ENSG00000286854.1"
"3",106449774,107240671,790898,"*","ENSG00000242759.7"
"3",106515896,106515998,103,"*","ENSG00000200610.1"
"3",106688677,106688779,103,"*","ENSG00000200361.1"
"3",106848670,106849260,591,"*","ENSG00000239997.1"
"3",106894351,106895718,1368,"*","ENSG00000241787.1"
"3",106895728,106896408,681,"*","ENSG00000239632.1"
"3",106896482,106896821,340,"*","ENSG00000242214.1"
"3",106896890,106897671,782,"*","ENSG00000242836.1"
"3",106897670,106898268,599,"*","ENSG00000249580.1"
"3",106898888,106900591,1704,"*","ENSG00000243658.1"
"3",106900592,106900855,264,"*","ENSG00000240034.1"
"3",106900853,106901081,229,"*","ENSG00000250630.1"
"3",106901067,106901965,899,"*","ENSG00000239586.1"
"3",106902172,106902523,352,"*","ENSG00000240796.1"
"3",107007567,107007670,104,"*","ENSG00000252626.1"
"3",107046025,107053166,7142,"*","ENSG00000286956.1"
"3",107104910,107107000,2091,"*","ENSG00000239455.1"
"3",107220743,107348464,127722,"*","ENSG00000243701.7"
"3",107272610,107421338,148729,"*","ENSG00000239828.7"
"3",107327829,107329197,1369,"*","ENSG00000241218.1"
"3",107329429,107329962,534,"*","ENSG00000272597.1"
"3",107377438,107378635,1198,"*","ENSG00000138483.3"
"3",107430891,107463912,33022,"*","ENSG00000273125.2"
"3",107522935,107811339,288405,"*","ENSG00000114439.19"
"3",107834585,107928907,94323,"*","ENSG00000240423.3"
"3",107840227,107882250,42024,"*","ENSG00000241469.9"
"3",108032455,108039916,7462,"*","ENSG00000279277.2"
"3",108043090,108091862,48773,"*","ENSG00000196776.16"
"3",108125820,108138610,12791,"*","ENSG00000271856.1"
"3",108160811,108222435,61625,"*","ENSG00000114446.5"
"3",108296489,108378285,81797,"*","ENSG00000114455.13"
"3",108325519,108326814,1296,"*","ENSG00000243188.1"
"3",108380367,108529322,148956,"*","ENSG00000144821.10"
"3",108543366,108543875,510,"*","ENSG00000241634.1"
"3",108549863,108589644,39782,"*","ENSG00000163507.14"
"3",108574564,108574698,135,"*","ENSG00000202379.1"
"3",108574682,108575064,383,"*","ENSG00000276763.1"
"3",108589704,108694840,105137,"*","ENSG00000198919.13"
"3",108725439,108725536,98,"*","ENSG00000241777.1"
"3",108743423,108757384,13962,"*","ENSG00000163515.6"
"3",108822769,108855005,32237,"*","ENSG00000163519.14"
"3",108907791,108953879,46089,"*","ENSG00000138472.11"
"3",108958247,109118134,159888,"*","ENSG00000114487.10"
"3",109018908,109019116,209,"*","ENSG00000221633.2"
"3",109101455,109110342,8888,"*","ENSG00000239314.1"
"3",109118251,109151401,33151,"*","ENSG00000241224.8"
"3",109176437,109177365,929,"*","ENSG00000261364.1"
"3",109178142,109216965,38824,"*","ENSG00000214381.6"
"3",109225128,109225227,100,"*","ENSG00000252889.1"
"3",109241506,109243125,1620,"*","ENSG00000239288.1"
"3",109293787,109316517,22731,"*","ENSG00000163530.4"
"3",109295238,109295498,261,"*","ENSG00000277635.1"
"3",109326140,109337572,11433,"*","ENSG00000121570.12"
"3",109364046,109364234,189,"*","ENSG00000241257.1"
"3",109396615,109397870,1256,"*","ENSG00000244561.1"
"3",109409677,109410084,408,"*","ENSG00000230618.3"
"3",109409989,109723273,313285,"*","ENSG00000228980.4"
"3",109471328,109471812,485,"*","ENSG00000244196.1"
"3",109602827,109602897,71,"*","ENSG00000265956.1"
"3",109648106,109810861,162756,"*","ENSG00000242029.1"
"3",109701455,109702218,764,"*","ENSG00000271249.1"
"3",109915975,109916940,966,"*","ENSG00000214380.4"
"3",109977539,109977767,229,"*","ENSG00000243945.1"
"3",110527481,110529582,2102,"*","ENSG00000240895.1"
"3",110551844,110551965,122,"*","ENSG00000221206.1"
"3",110682285,110683154,870,"*","ENSG00000244722.1"
"3",110727020,110727121,102,"*","ENSG00000201426.1"
"3",110888383,111071553,183171,"*","ENSG00000242242.6"
"3",111070070,111275563,205494,"*","ENSG00000177707.11"
"3",111292718,111665750,373033,"*","ENSG00000153283.13"
"3",111466312,111497095,30784,"*","ENSG00000239311.1"
"3",111478736,111478943,208,"*","ENSG00000244142.1"
"3",111570637,111571054,418,"*","ENSG00000240787.1"
"3",111592899,111595346,2448,"*","ENSG00000177494.6"
"3",111633671,111635089,1419,"*","ENSG00000244720.1"
"3",111674675,111846447,171773,"*","ENSG00000240891.8"
"3",111676735,111677433,699,"*","ENSG00000240766.1"
"3",111732496,111976517,244022,"*","ENSG00000144824.21"
"3",111835722,111860730,25009,"*","ENSG00000286492.1"
"3",111979009,111993368,14360,"*","ENSG00000144827.9"
"3",111998738,112013887,15150,"*","ENSG00000144834.14"
"3",112030930,112031649,720,"*","ENSG00000239439.1"
"3",112034842,112081269,46428,"*","ENSG00000176040.13"
"3",112086334,112131004,44671,"*","ENSG00000114529.12"
"3",112112800,112112898,99,"*","ENSG00000207940.1"
"3",112120838,112133270,12433,"*","ENSG00000174500.13"
"3",112133422,112135359,1938,"*","ENSG00000261488.1"
"3",112140897,112294227,153331,"*","ENSG00000172139.15"
"3",112185479,112185998,520,"*","ENSG00000244144.1"
"3",112302477,112332791,30315,"*","ENSG00000239482.6"
"3",112321139,112321443,305,"*","ENSG00000283669.1"
"3",112332346,112362812,30467,"*","ENSG00000091972.18"
"3",112396646,112409134,12489,"*","ENSG00000243081.2"
"3",112463965,112499472,35508,"*","ENSG00000186265.10"
"3",112524186,112525201,1016,"*","ENSG00000242525.1"
"3",112525547,112528142,2596,"*","ENSG00000279349.1"
"3",112532509,112562046,29538,"*","ENSG00000144848.11"
"3",112561708,112585579,23872,"*","ENSG00000138459.9"
"3",112596793,112649530,52738,"*","ENSG00000091986.15"
"3",112696907,112697706,800,"*","ENSG00000242308.2"
"3",112736446,112749319,12874,"*","ENSG00000240893.1"
"3",112802477,112812819,10343,"*","ENSG00000242770.2"
"3",112815708,112846856,31149,"*","ENSG00000206531.10"
"3",112921204,112975103,53900,"*","ENSG00000163606.11"
"3",112990446,112991153,708,"*","ENSG00000272844.1"
"3",112990983,113015060,24078,"*","ENSG00000163607.16"
"3",113002443,113019861,17419,"*","ENSG00000163608.15"
"3",113019467,113184377,164911,"*","ENSG00000240057.6"
"3",113041389,113041814,426,"*","ENSG00000243483.1"
"3",113050911,113063443,12533,"*","ENSG00000241219.1"
"3",113142349,113167819,25471,"*","ENSG00000243795.1"
"3",113211002,113287459,76458,"*","ENSG00000144857.14"
"3",113259785,113266824,7040,"*","ENSG00000288079.1"
"3",113286929,113441610,154682,"*","ENSG00000206530.11"
"3",113360266,113361319,1054,"*","ENSG00000240751.1"
"3",113361900,113515151,153252,"*","ENSG00000285943.1"
"3",113403987,113433992,30006,"*","ENSG00000243849.2"
"3",113432117,113432200,84,"*","ENSG00000275670.1"
"3",113442717,113515187,72471,"*","ENSG00000163611.11"
"3",113532295,113629578,97284,"*","ENSG00000072858.10"
"3",113588747,113590189,1443,"*","ENSG00000239453.1"
"3",113594875,113594942,68,"*","ENSG00000265253.1"
"3",113632703,113632998,296,"*","ENSG00000241529.3"
"3",113648384,113696646,48263,"*","ENSG00000176542.10"
"3",113716457,113746300,29844,"*","ENSG00000121579.13"
"3",113740822,113741254,433,"*","ENSG00000239280.1"
"3",113746871,113747408,538,"*","ENSG00000242659.1"
"3",113747032,113812056,65025,"*","ENSG00000114573.10"
"3",113828181,113947174,118994,"*","ENSG00000178075.20"
"3",113850236,113850731,496,"*","ENSG00000240776.1"
"3",113885297,113886031,735,"*","ENSG00000241889.1"
"3",113919221,113920200,980,"*","ENSG00000240375.1"
"3",113947004,113947570,567,"*","ENSG00000273394.1"
"3",113947900,113965401,17502,"*","ENSG00000184307.15"
"3",113964136,114056594,92459,"*","ENSG00000163617.11"
"3",113984036,113984655,620,"*","ENSG00000270880.1"
"3",113986834,113992113,5280,"*","ENSG00000287805.1"
"3",113998781,114016261,17481,"*","ENSG00000285836.1"
"3",114005832,114088422,82591,"*","ENSG00000151576.10"
"3",114103248,114103628,381,"*","ENSG00000240912.1"
"3",114128651,114199407,70757,"*","ENSG00000151577.12"
"3",114214312,114236204,21893,"*","ENSG00000241490.1"
"3",114231397,114233021,1625,"*","ENSG00000240487.1"
"3",114234630,114237578,2949,"*","ENSG00000174255.6"
"3",114276912,114310288,33377,"*","ENSG00000181847.12"
"3",114314500,114329714,15215,"*","ENSG00000259976.3"
"3",114314500,115147271,832772,"*","ENSG00000181722.16"
"3",114316474,114316569,96,"*","ENSG00000284134.1"
"3",114351770,114388978,37209,"*","ENSG00000241560.7"
"3",114445520,114529452,83933,"*","ENSG00000242290.2"
"3",114684579,114687609,3031,"*","ENSG00000241295.1"
"3",114743444,114743525,82,"*","ENSG00000264623.3"
"3",114873113,114876514,3402,"*","ENSG00000239946.1"
"3",114930540,114931449,910,"*","ENSG00000240002.1"
"3",115100422,115103061,2640,"*","ENSG00000242767.1"
"3",115147604,115564389,416786,"*","ENSG00000242880.2"
"3",115279124,115279860,737,"*","ENSG00000244157.1"
"3",115413475,115486449,72975,"*","ENSG00000287795.1"
"3",115418861,115438550,19690,"*","ENSG00000288074.1"
"3",115623323,115721490,98168,"*","ENSG00000172020.12"
"3",115658532,115661279,2748,"*","ENSG00000241596.1"
"3",115802362,117139389,1337028,"*","ENSG00000185565.12"
"3",115837869,115838159,291,"*","ENSG00000243359.3"
"3",116360023,116370090,10068,"*","ENSG00000240922.1"
"3",116552472,116568264,15793,"*","ENSG00000241397.1"
"3",116582551,116582830,280,"*","ENSG00000241156.3"
"3",116645901,116646727,827,"*","ENSG00000198406.7"
"3",116709234,116723581,14348,"*","ENSG00000243197.8"
"3",116716459,116716624,166,"*","ENSG00000278072.1"
"3",116850276,116850367,92,"*","ENSG00000265433.1"
"3",116921327,116921479,153,"*","ENSG00000274732.1"
"3",116921430,116932238,10809,"*","ENSG00000242385.1"
"3",116965111,116965227,117,"*","ENSG00000200372.1"
"3",117026697,117027039,343,"*","ENSG00000243014.1"
"3",117544204,117544311,108,"*","ENSG00000206889.1"
"3",117672153,117997592,325440,"*","ENSG00000239268.3"
"3",117674341,117675144,804,"*","ENSG00000240393.1"
"3",117678692,117691005,12314,"*","ENSG00000241213.2"
"3",117719858,117794384,74527,"*","ENSG00000242816.2"
